council_key,target_year,forecast_cutoff,measurement_year,variable,value,availability_status,verified_ex_ante,report_release_upper_bound,source_file,source_location,reason
wollondilly,2014,2014-07-01,2012,required_maintenance_aud,10394000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,actual_maintenance_aud,8857000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,farmland_rates_aud,842000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,business_rates_aud,916000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,mining_rates_aud,931000.0,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2012,grants_pct,25.977787456445995,historical_value_exists_but_publication_vintage_unverified,False,2014-06-30,time-series-data-1994-2015.xls,"2012-13 DATA, row 148; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2014,2014-07-01,2013,fesm_burned_ha,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wollondilly,2014,2014-07-01,2013,bushfire_declared_event_count,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wollondilly,2014,2014-07-01,2013,flood_declared_event_count,,exposure_history_not_extended,False,,Frozen NSW Data Panel.csv,Original source/coverage flags retained in candidate panel,Occurrence year does not certify when declarations or mapped exposure were available; no historical zeros inferred.
wollondilly,2014,2014-07-01,2013,announced_target_fag_advance_pct,,announcement_not_verified,False,,,,"Applies to target entitlement paid in advance before target starts. Does NOT predict next target-end advance announcement, realised grant income or council damage."
wollondilly,2015,2015-07-01,2013,operating_ratio_pct,-17.549999999999997,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,cash_cover_months,10.794,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,current_ratio,3.1768,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,own_source_pct,76.35,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,debt_service_cover,1.9161,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,debt_service_ratio_pct,4.891046897205116,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,maintenance_ratio_pct,158.83943427620633,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,population,46295.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,road_km,,incompatible_state_road_scope,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,total_revenue_including_capital_aud,47595000.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,total_expenses_aud,49631000.0,historical_value_exists_but_publication_vintage_unverified,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,residential_rates_aud,,missing_value,False,2015-06-30,time-series-data-1994-2015.xls,"2013-14 DATA, row 149; cell_lineage.csv",Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,operating_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,capital_grants_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,employee_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,materials_services_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,depreciation_impairment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,rates_annual_charges_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,user_charges_fees_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,other_revenue_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,interest_investment_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,borrowing_cost_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
wollondilly,2015,2015-07-01,2013,other_expense_aud,,missing_value,False,,,,Do not use unknown availability as observed-before-cutoff. A later archive or restated comparative is not a certified first-release feature.
