council,council_key,year_start,financial_year,fiscal_source_file,fiscal_source_sheet,fiscal_excel_row,actual_maintenance_aud,required_maintenance_aud,maintenance_gap_aud,maintenance_ratio_pct,outcome_observed,outcome_quality_eligible,maintenance_conflict,cash_cover_months,current_ratio,operating_ratio_pct,own_source_pct,grants_pct,debt_service_cover,population,area_km2,road_km,road_expenditure_aud,classification,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
Richmond Valley,richmondvalley,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,101,5905000.0,5282000.0,-623000.0,111.79477470655056,True,True,False,8.18,3.83,-1.62,65.25,34.75,4.52,23465,3047.4,1078.66,12714000.0,Regional Town/City,110504.41,36.08000000000001,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,487.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,871|880,listed_event_onset,1,898,listed_event_onset,3,871|880|898,listed_event_onset,0.0,3.0,0.0,1.0,False,False,False,,
Richmond Valley,richmondvalley,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,101,6982000.0,5386000.0,-1596000.0,129.63238024507984,True,True,False,11.31,3.42,-4.1,64.26,35.268661091954826,4.26,23490,3047.4,1079.08,13998000.0,Regional Town/City,287.31,0.09,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,487.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,943|954|960,listed_event_onset,3,943|954|960,listed_event_onset,0.0,3.0,0.0,3.0,False,False,False,,
Richmond Valley,richmondvalley,2021,2021-22,time-series-data-2021-22.xlsx,Councils,101,9335000.0,5751000.0,-3584000.0,162.31959659189707,True,True,False,11.4019,2.9774,-2.8,47.54,52.45883935321088,4.0327,23589,3047.4,1079.08,21705000.0,Regional Town/City,36.86,0.02,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,487.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1012,listed_event_onset,2,987|1012,listed_event_onset,0.0,2.0,0.0,3.0,False,False,False,,
Richmond Valley,richmondvalley,2022,2022-23,time-series-data-2022-23.xlsx,Councils,100,10407000.0,5851000.0,-4556000.0,177.86703127670484,True,True,False,12.3262,2.8489,4.94,45.2,54.17660146250828,5.106,23702,3047.4,1079.08,18118000.0,Regional Town/City,375.48,0.12,256.77,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,584.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Richmond Valley,richmondvalley,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,100,7942000.0,6050000.0,-1892000.0,131.27272727272728,True,True,False,11.0859,2.9517,-16.63,49.63,49.85334572152083,2.6795,23892,3047.4,1079.08,16109000.0,Regional Town/City,4155.58,1.36,577.84,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,584.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,1138,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,1138,listed_event_onset,0.0,0.0,0.0,1.0,False,False,False,,
Richmond Valley,richmondvalley,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,100,9472000.0,6325000.0,-3147000.0,149.75494071146244,True,True,False,,,,,45.33396130297292,,23892,3047.4,1066.94,20376000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1198,listed_event_onset,1,1198,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
Ryde,ryde,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),102,19192000.0,20637000.0,1445000.0,92.99801327712362,True,True,False,17.5,3.06,12.99,76.92,23.07921054136354,33.2,124497,40.5,318.49,28475000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,492.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Ryde,ryde,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,102,19703000.0,19197000.0,-506000.0,102.63582851487212,True,True,False,16.8,2.9,10.39,71.18,28.82,31.74,127446,40.5,321.53700000000003,14759000.0,Metropolitan,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,492.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,833|834,listed_event_onset,2,833|834,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
Ryde,ryde,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,102,19867000.0,21800000.0,1933000.0,91.13302752293578,True,True,False,12.97,1.49,5.23,74.41,25.590000000000003,51.67,131271,40.5,324.0,16319000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,492.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Ryde,ryde,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,102,19260000.0,20948000.0,1688000.0,91.94195149894978,True,True,False,17.13,6.38,4.62,80.76,15.576929859477106,12.75,133224,40.5,326.19,19292000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,492.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Ryde,ryde,2021,2021-22,time-series-data-2021-22.xlsx,Councils,102,17901000.0,17617000.0,-284000.0,101.6120792416416,True,True,False,11.4874,5.8575,4.36,82.96,15.703763447237016,12.2304,129773,40.5,323.18,19254000.0,Metropolitan,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,492.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1012,listed_event_onset,1,1012,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Ryde,ryde,2022,2022-23,time-series-data-2022-23.xlsx,Councils,101,20575000.0,17747000.0,-2828000.0,115.93508762044289,True,True,False,11.6309,6.798,7.63,82.08,17.922632721326952,14.6658,131122,40.5,323.69,17054000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,590.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Ryde,ryde,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,101,19767000.0,19686000.0,-81000.0,100.41145992075587,True,True,False,13.9523,5.1448,4.04,71.51,28.40201312423535,12.0096,139047,40.5,323.86,21370000.0,Metropolitan,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,590.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Ryde,ryde,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,101,22244000.0,21282000.0,-962000.0,104.52025185602857,True,True,False,,,,,21.90466024013627,,139047,40.5,324.46,44657000.0,Metropolitan,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Shellharbour,shellharbour,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),103,12914000.0,11884000.0,-1030000.0,108.66711544934364,True,True,False,7.66,2.09,9.02,77.05,22.947172852688443,12.61,70994,147.4,408.25,4587000.0,Regional Town/City,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,497.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
Shellharbour,shellharbour,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,103,13103000.0,12446000.0,-657000.0,105.27880443515988,True,True,False,8.8,1.86,19.25,74.15,25.849999999999994,6.23,72240,147.4,427.61,5647000.0,Regional Town/City,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,497.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
Shellharbour,shellharbour,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,103,13049000.0,12585000.0,-464000.0,103.68692888359158,True,True,False,10.73,2.13,13.8,66.71,33.290000000000006,9.37,73233,147.4,420.34,5458000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,497.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Shellharbour,shellharbour,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,103,13013000.0,12461000.0,-552000.0,104.42982104164994,True,True,False,10.69,1.75,14.3,66.76,33.132627380217485,11.97,74622,147.4,434.75000000000006,6451000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,497.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,922|923,listed_event_onset,2,922|923,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Shellharbour,shellharbour,2021,2021-22,time-series-data-2021-22.xlsx,Councils,103,17304000.0,16731000.0,-573000.0,103.42478034785726,True,True,False,12.1101,2.4693,16.64,46.21,53.57769251849823,6.08,76443,147.4,478.85,1229000.0,Regional Town/City,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,497.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,2,1012|1025,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
Shellharbour,shellharbour,2022,2022-23,time-series-data-2022-23.xlsx,Councils,102,16335000.0,16216000.0,-119000.0,100.73384311790824,True,True,False,16.3336,4.6736,2.25,65.68,32.214246087117324,7.9834,78332,147.4,480.22,1716000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,596.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Shellharbour,shellharbour,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,102,26530000.0,23742000.0,-2788000.0,111.74290287254654,True,True,False,15.0864,2.6598,-3.3000000000000003,74.32,25.45534908561852,5.0482,81566,147.4,488.752793,2082000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,596.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1119|1129,listed_event_onset,2,1119|1129,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Shellharbour,shellharbour,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,102,23477000.0,22840000.0,-637000.0,102.78896672504378,True,True,False,,,,,14.46761609188734,,81566,147.4,473.53,1666000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
Shoalhaven,shoalhaven,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),104,49823000.0,56500000.0,6677000.0,88.18230088495575,True,True,False,9.36,1.76,7.42,80.82,19.18002589899613,5.55,103012,4566.7,1774.86,29296000.0,Regional Town/City,346.36,0.07,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,502.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
Shoalhaven,shoalhaven,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,104,60680000.0,68530000.0,7850000.0,88.54516270246607,True,True,False,9.3,2.54,2.6,82.84,17.159999999999997,4.0,104371,4566.7,1784.88,30006000.0,Regional Town/City,3456.25,0.74,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,502.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,818,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,818,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
Shoalhaven,shoalhaven,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,104,63950000.0,72699000.0,8749000.0,87.96544656735306,True,True,False,7.35,1.68,-7.62,81.11,18.89,2.67,105648,4566.7,1786.7000000000005,35182393.02,Regional Town/City,312929.78,66.75,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,502.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Shoalhaven,shoalhaven,2020,2020-21,time-series-data-2020-2021.xlsx,Councils,104,61671000.0,68059000.0,6388000.0,90.61402606561954,True,True,False,7.6,1.53,-3.47,82.44,17.54840288664431,3.48,107191,4566.7,1846.26,26818000.0,Regional Town/City,379.13,0.08,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,502.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,5,922|923|936|960|970,listed_event_onset,5,922|923|936|960|970,listed_event_onset,0.0,5.0,0.0,2.0,False,False,False,,
Shoalhaven,shoalhaven,2021,2021-22,time-series-data-2021-22.xlsx,Councils,104,53207000.0,59333000.0,6126000.0,89.67522289451064,True,True,False,6.2384,1.2743,-4.72,73.64,25.94457322564928,3.1029,108497,4567.2,1838.818,21697000.0,Regional Town/City,34.66,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,502.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,987|1012|1025,listed_event_onset,3,987|1012|1025,listed_event_onset,0.0,3.0,0.0,5.0,False,False,False,,
Shoalhaven,shoalhaven,2022,2022-23,time-series-data-2022-23.xlsx,Councils,103,70158000.0,65284000.0,-4874000.0,107.46584155382637,True,True,False,4.9208,0.666,-5.32,70.69,29.09305125647876,3.0569,109611,4567.2,1841.13,32430000.0,Regional Town/City,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,602.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,3.0,False,False,False,,
Shoalhaven,shoalhaven,2023,2023-24,time-series-data-2023-24.xlsx,Councils ,103,89401000.0,85396000.0,-4005000.0,104.6899152185114,True,True,False,7.1658,1.0797,-9.11,66.46,33.381420685449555,2.6927,110803,4567.2,1853.49,20383000.0,Regional Town/City,158.43,0.03,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,602.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,1086|1119|1129,listed_event_onset,3,1086|1119|1129,listed_event_onset,0.0,3.0,0.0,1.0,False,False,False,,
Shoalhaven,shoalhaven,2024,2024-25,time-series-data-2024-2025.xlsx,Councils ,103,59350000.0,65476000.0,6126000.0,90.64390005498198,True,True,False,,,,,23.08405099326044,,110803,4567.2,1853.49,22731000.0,Regional Town/City,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,3.0,False,True,False,,
Singleton,singleton,2017,2017-18,time-series-data-2017-2018.xls,2017-18 DATA (Final),105,10862000.0,13473000.0,2611000.0,80.62050025977882,True,True,False,15.09,3.18,2.31,69.2,30.84556473676657,7.93,23482,4892.7,871.784,9692000.0,Regional Town/City,20761.42,4.24,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,507.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,2,792|803,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,2,792|803,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
Singleton,singleton,2018,2018-19,time-series-data-2018-2019.xlsx,2018_19_Councils,105,12043000.0,15106000.0,3063000.0,79.72328875943334,True,True,False,19.83,5.45,4.66,77.61,22.39,9.98,23422,4892.7,877.4200000000001,8880000.0,Regional Town/City,204.93,0.04,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,507.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,867,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,867,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
Singleton,singleton,2019,2019-20,time-series-data-2019-2020.xlsx,Councils,105,11206000.0,13792000.0,2586000.0,81.25,True,True,False,20.16,4.7,5.99,70.85,29.15000000000001,7.49,23461,4892.7,897.3100000000001,9408000.0,Regional Town/City,199400.15,40.78,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,507.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,0,,no_listed_event_onset_not_physical_zero,1,871,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
