council_key,year_start,financial_year,fesm_burned_ha,fesm_burned_pct_raw,fesm_extent_only_ha,fesm_min_fire_size_ha_exclusive,fesm_source_file,fesm_excel_total_row,fesm_status,boundary_change_flag,boundary_compatibility,physical_flood_status,verified_zero_all_disaster_exposure,bushfire_declared_event_count,bushfire_agrns,bushfire_declaration_status,flood_declared_event_count,flood_agrns,flood_declaration_status,all_declared_event_count,all_agrns,all_declaration_status,source_list_disagreement_count,open_ended_onset_event_count,known_prior_year_carryover_count,prior_fy_declared_event_count,declaration_vs_fesm_scope_difference,candidate_no_new_declared_event,candidate_strict_scoped_comparison,direct_infrastructure_damage_documented,direct_infrastructure_evidence_ids
weddin,2021,2021-22,95.95,0.04,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,612.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,987|1001,listed_event_onset,2,987|1001,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
weddin,2022,2022-23,170.3,0.04,147.28,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,734.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1030|1034,listed_event_onset,2,1030|1034,listed_event_onset,0.0,2.0,0.0,2.0,False,False,False,,
weddin,2023,2023-24,68.16,0.02,68.16,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,734.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
weddin,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
wentworth,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,617.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
wentworth,2018,2018-19,14845.32,0.57,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,617.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
wentworth,2019,2019-20,750.55,0.02,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,617.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
wentworth,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,617.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
wentworth,2021,2021-22,21087.54,0.8,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,617.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,987,listed_event_onset,1,987,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
wentworth,2022,2022-23,1390.16,0.04,579.79,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,740.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
wentworth,2023,2023-24,546.01,0.02,546.01,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,740.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
wentworth,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
willoughby,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,622.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
willoughby,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,622.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
willoughby,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,622.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,2,878|898,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
willoughby,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,622.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
willoughby,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,622.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1012,listed_event_onset,1,1012,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
willoughby,2022,2022-23,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,746.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
willoughby,2023,2023-24,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,746.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
willoughby,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
wingecarribee,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,627.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
wingecarribee,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,627.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
wingecarribee,2019,2019-20,70946.77,26.38000000000001,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,627.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,3,871|881|898,listed_event_onset,0.0,3.0,0.0,0.0,False,False,False,,
wingecarribee,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,627.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,4,922|923|960|970,listed_event_onset,5,922|923|945|960|970,listed_event_onset,0.0,5.0,0.0,3.0,False,False,False,,
wingecarribee,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,627.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,3,1012|1025|1027,listed_event_onset,0.0,2.0,0.0,5.0,False,False,False,,
wingecarribee,2022,2022-23,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,752.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1034,listed_event_onset,1,1034,listed_event_onset,0.0,1.0,0.0,3.0,False,False,False,,
wingecarribee,2023,2023-24,179.98,0.0699999999999999,67.11,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,752.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1119|1129,listed_event_onset,2,1119|1129,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
wingecarribee,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1212,listed_event_onset,4,1155|1170|1212|1217,listed_event_onset,0.0,4.0,0.0,2.0,False,False,False,,
wollondilly,2017,2017-18,20.82,0.01,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,632.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,False,,
wollondilly,2018,2018-19,1.83,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,632.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,833,listed_event_onset,1,833,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
wollondilly,2019,2019-20,147484.09,57.72,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,632.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,1,871,listed_event_onset,1,898,listed_event_onset,2,871|898,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
wollondilly,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,632.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,960,listed_event_onset,1,960,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
wollondilly,2021,2021-22,0.0,0,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,632.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,3,982|1012|1025,listed_event_onset,3,982|1012|1025,listed_event_onset,0.0,3.0,0.0,1.0,False,False,False,,
wollondilly,2022,2022-23,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,758.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,3.0,False,True,False,,
wollondilly,2023,2023-24,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,758.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1119|1129,listed_event_onset,2,1119|1129,listed_event_onset,0.0,2.0,0.0,0.0,False,False,False,,
wollondilly,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1212,listed_event_onset,1,1212,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
wollongong,2017,2017-18,14.78,0.02,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,637.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
wollongong,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,637.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,1,861,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
wollongong,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,637.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
wollongong,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,637.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,923,listed_event_onset,1,923,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
wollongong,2021,2021-22,32.03,0.04,,10.0,fire-extent-severity-mapping-results-2021-22.xlsx,637.0,mapped_burn_positive,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1012|1025,listed_event_onset,2,1012|1025,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
wollongong,2022,2022-23,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2022-23.xlsx,764.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,1049,listed_event_onset,1,1049,listed_event_onset,0.0,1.0,0.0,2.0,False,False,False,,
wollongong,2023,2023-24,0.0,0,0.0,10.0,fire-extent-severity-mapping-results-2023-24.xlsx,764.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,2,1119|1129,listed_event_onset,2,1119|1129,listed_event_onset,0.0,2.0,0.0,1.0,False,False,False,,
wollongong,2024,2024-25,,,,,,,unknown_source_not_acquired,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,2.0,False,True,False,,
woollahra,2017,2017-18,0.0,0,,100.0,fire-extent-severity-mapping-results-2017-18.xlsx,642.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,0.0,False,True,True,,
woollahra,2018,2018-19,0.0,0,,100.0,fire-extent-severity-mapping-results-2018-19.xlsx,642.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,834,listed_event_onset,1,834,listed_event_onset,0.0,1.0,0.0,0.0,False,False,False,,
woollahra,2019,2019-20,0.0,0,,10.0,fire-extent-severity-mapping-results-2019-20.xlsx,642.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,1,898,listed_event_onset,1,898,listed_event_onset,0.0,1.0,0.0,1.0,False,False,False,,
woollahra,2020,2020-21,0.0,0,,10.0,fire-extent-severity-mapping-results-2020-21.xlsx,642.0,verified_zero_mapped_burn_within_source_scope,False,entity_name_compatible_polygon_vintage_not_verified,unknown_no_complete_inundation_inventory,False,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0,,no_listed_event_onset_not_physical_zero,0.0,0.0,0.0,1.0,False,True,False,,
