Location_Name,Location_Type,Location_code,STATE,event_name,agrn,cat_A,cat_B,cat_C,cat_D,highest_drfa_category_group,AGDRP,DRA,hazard_type,disaster_start_date
Western Downs,LGA,37310,Queensland,AGRN 1167 - Southern Summer Rainfall and Flooding (9 December 2024 to 14 January 2025),1167,1,1,0,0,A/B,0,0,Flood,2024-12-09
Western Downs,LGA,37310,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,0,0,Flood,2025-03-21
Western Downs,LGA,37310,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Western Downs,LGA,37310,Queensland,AGRN 1250 - Red Hill Bushfire (5-11 November 2025),1250,1,1,0,0,A/B,0,0,Bushfire,2025-11-05
Western Downs,LGA,37310,Queensland,AGRN 1251 - Darling Downs and Maranoa Bushfires (26 September - 14 October),1251,1,1,0,0,A/B,0,0,Bushfire,2025-09-26
Western Downs,LGA,37310,Queensland,AGRN 1253 - Weir River Bushfires (26 October to 7 November 2025),1253,1,1,0,0,A/B,0,0,Bushfire,2025-10-26
Whitsunday,LGA,37340,Queensland,AGRN 946 - Tropical Cyclone Imogen and Associated Low Pressure System (2 - 12 January 2021),946,0,1,0,0,A/B,0,0,Cyclone,2021-01-02
Whitsunday,LGA,37340,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Whitsunday,LGA,37340,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Whitsunday,LGA,37340,Queensland,AGRN 1050 - Whitsunday Rainfall and Flooding (30 Nov - 1 Dec 2022),1050,1,1,0,0,A/B,0,0,Flood,2022-11-30
Whitsunday,LGA,37340,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Whitsunday,LGA,37340,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Winton,LGA,37400,Queensland,AGRN 947 - Western Queensland Thunderstorms (21-30 December 2020),947,0,1,0,0,A/B,0,0,Storm,2020-12-21
Winton,LGA,37400,Queensland,AGRN 1005 - QLD - Western Queensland Low Pressure Trough (19-24 January 2022),1005,0,1,0,0,A/B,0,0,Storm surge,2022-01-19
Winton,LGA,37400,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Winton,LGA,37400,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Winton,LGA,37400,Queensland,"AGRN 1102 - Tropical Cyclone Kirrily, associated rainfall and flooding (25 January - 26 February 2024))",1102,1,1,0,0,A/B,0,0,Cyclone,2024-01-25
Winton,LGA,37400,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Winton,LGA,37400,Queensland,AGRN 1202 - Western Queensland Surface Trough Associated Rainfall and Flooding (21 March - 19 May 2025),1202,1,1,1,1,C/D,1,1,Flood,2025-03-21
Winton,LGA,37400,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Woorabinda,LGA,37550,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Wujal Wujal,LGA,37570,Queensland,AGRN 1019 - Northern and Central Queensland Rainfall and Flooding (21 - 28 April 2022),1019,0,1,0,0,A/B,0,0,Flood,2022-04-21
Wujal Wujal,LGA,37570,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Wujal Wujal,LGA,37570,Queensland,"AGRN 1088 - Tropical Cyclone Jasper, associated rainfall and flooding (13 - 28 December 2023)",1088,1,1,1,1,C/D,1,1,Cyclone,2023-12-13
Wujal Wujal,LGA,37570,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Wujal Wujal,LGA,37570,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,0,Flood,2025-12-24
Yarrabah,LGA,37600,Queensland,AGRN 956 - TC Niran and associated low pressure system (25 Feb - 3 March 2021),956,0,1,0,0,A/B,0,0,Cyclone,2021-02-25
Yarrabah,LGA,37600,Queensland,AGRN 968 - Far North Queensland Low Pressure System (15-26 April 2021),968,0,1,0,0,A/B,0,0,Storm,2021-04-15
Yarrabah,LGA,37600,Queensland,AGRN 1046 - Northern and Central Queensland Monsoon and flooding (20 Dec 2022 - March 2023),1046,0,1,0,0,A/B,0,0,Flood,2022-12-20
Yarrabah,LGA,37600,Queensland,"AGRN 1088 - Tropical Cyclone Jasper, associated rainfall and flooding (13 - 28 December 2023)",1088,1,1,1,1,C/D,1,1,Cyclone,2023-12-13
Yarrabah,LGA,37600,Queensland,AGRN 1174 - North and Far North Tropical Low (29 January - 28 February 2025),1174,1,1,1,1,C/D,0,1,Flood,2025-01-29
Yarrabah,LGA,37600,Queensland,"AGRN 1243 - Queensland Monsoon Trough, Cyclone Koji, Cyclone Narelle and Severe Weather (24 December 2025 - 24 April 2026)",1243,1,1,1,1,C/D,0,1,Flood,2025-12-24
Adelaide Hills,LGA,40120,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Adelaide Plains,LGA,40150,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Alexandrina,LGA,40220,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Anangu Pitjantjatjara Yankunytjatjara,LGA,40250,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Barossa,LGA,40310,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Barunga West,LGA,40430,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Berri Barmera,LGA,40520,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Berri Barmera,LGA,40520,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Berri Barmera,LGA,40520,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Ceduna,LGA,41010,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Clare and Gilbert Valleys,LGA,41140,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Cleve,LGA,41190,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Cleve,LGA,41190,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Cleve,LGA,41190,South Australia,AGRN 1110 - South Australia Severe Weather Event (8-12 December 2023),1110,1,1,0,0,A/B,0,0,Storm,2023-12-08
Cleve,LGA,41190,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Coober Pedy,LGA,41330,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Coober Pedy,LGA,41330,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Elliston,LGA,41750,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Elliston,LGA,41750,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Flinders Ranges,LGA,41830,South Australia,AGRN 940 - Flinders Ranges Council Storm Event (October 2020),940,0,1,0,0,A/B,0,0,Storm,2020-10-23
Flinders Ranges,LGA,41830,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Flinders Ranges,LGA,41830,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Franklin Harbour,LGA,41960,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Franklin Harbour,LGA,41960,South Australia,AGRN 1110 - South Australia Severe Weather Event (8-12 December 2023),1110,1,1,0,0,A/B,0,0,Storm,2023-12-08
Gawler,LGA,42030,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Grant,LGA,42250,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Karoonda East Murray,LGA,43080,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Karoonda East Murray,LGA,43080,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Kimba,LGA,43220,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Light,LGA,43650,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Lower Eyre Peninsula,LGA,43710,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Loxton Waikerie,LGA,43790,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Loxton Waikerie,LGA,43790,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Mid Murray,LGA,44210,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Mid Murray,LGA,44210,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Mount Barker,LGA,44550,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Mount Remarkable,LGA,44830,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Murray Bridge,LGA,45040,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Murray Bridge,LGA,45040,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Orroroo Carrieton,LGA,45400,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Peterborough,LGA,45540,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Playford,LGA,45680,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Port Augusta,LGA,46090,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Port Augusta,LGA,46090,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Port Pirie,LGA,46450,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Renmark Paringa,LGA,46670,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Renmark Paringa,LGA,46670,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Roxby Downs,LGA,46970,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Salisbury,LGA,47140,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Streaky Bay,LGA,47490,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Tea Tree Gully,LGA,47700,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Coorong,LGA,47800,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Coorong,LGA,47800,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Tumby Bay,LGA,47910,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Tumby Bay,LGA,47910,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Wakefield,LGA,48130,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Wattle Range,LGA,48340,South Australia,AGRN 1110 - South Australia Severe Weather Event (8-12 December 2023),1110,1,1,0,0,A/B,0,0,Storm,2023-12-08
Whyalla,LGA,48540,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Wudinna,LGA,48640,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Yorke Peninsula,LGA,48830,South Australia,AGRN 984 - SA State-wide Storms (28 October 2021 onwards),984,1,1,1,0,C/D,0,0,Storm,2021-10-28
Unincorporated SA,LGA,49399,South Australia,AGRN 1006 - SA Severe weather and flooding (21 January - 2 February 2022),1006,1,1,0,0,A/B,0,0,Flood,2022-01-21
Unincorporated SA,LGA,49399,South Australia,AGRN 1042 - South Australian Floods (commencing 15 November 2022),1042,1,1,0,1,C/D,0,1,Flood,2022-11-15
Unincorporated SA,LGA,49399,South Australia,AGRN 1110 - South Australia Severe Weather Event (8-12 December 2023),1110,1,1,0,0,A/B,0,0,Storm,2023-12-08
Unincorporated SA,LGA,49399,South Australia,AGRN 1209 - SA Inland River Flooding (commencing 8 April 2025),1209,1,1,1,1,C/D,0,0,Flood,2025-04-08
Unincorporated SA,LGA,49399,South Australia,AGRN 1265 - Severe Weather and Flood (commencing 21 February 2026),1265,0,1,0,0,A/B,0,0,Flood,2026-02-21
Albany,LGA,50080,Western Australia,AGRN 973 - WA - Severe Weather and Associated Flooding across the South Coastal District (20-21 June 2021),973,1,1,0,0,A/B,0,0,Storm,2021-06-20
Albany,LGA,50080,Western Australia,AGRN 1208 - Storms and Associated Flooding in the Great Southern Region of Western Australia (13-14 March 2025),1208,1,1,0,0,A/B,0,0,Storm,2025-03-13
Ashburton,LGA,50250,Western Australia,AGRN 951 - Tropical Low and Low and Associated Flooding (28 January - 8 February 2021),951,1,1,0,0,A/B,0,0,Storm,2021-01-28
Ashburton,LGA,50250,Western Australia,AGRN 1015 - Severe Thunderstorms and Flooding in the Pilbara Region (7-10 February 2022),1015,1,1,0,0,A/B,0,0,Storm,2022-02-07
Ashburton,LGA,50250,Western Australia,AGRN 1031 - Heavy Rainfall and Flooding Pilbara Region (29 May - 1 June 2022),1031,1,1,0,0,A/B,0,0,Flood,2022-05-29
Ashburton,LGA,50250,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,1,1,0,1,C/D,0,1,Cyclone,2026-03-25
Ashburton,LGA,50250,Western Australia,AGRN 1283 - Tropical Cyclone Mitchell and associated Heavy Rainfall across Western Australia (4-11 February 2026),1283,1,0,0,0,A/B,0,0,Cyclone,2026-02-04
Carnarvon,SAL,50267,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Augusta Margaret River,LGA,50280,Western Australia,AGRN 978 - WA - Severe Weather across the Lower South West Land Division (20-31 July 2021),978,0,1,0,0,A/B,0,0,Storm,2021-07-20
Augusta Margaret River,LGA,50280,Western Australia,AGRN 1041 - Storms in the South West of Western Australia (1-3 August 2022),1041,1,1,0,0,A/B,0,0,Storm,2022-08-01
Augusta Margaret River,LGA,50280,Western Australia,AGRN 1290 - Severe Storm across the South West and Great Southern in Western Australia (30 May 2026 - 1 June 2026),1290,0,1,0,0,A/B,0,0,Storm,2026-05-30
Coral Bay,SAL,50338,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Exmouth,SAL,50497,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Beverley,LGA,50560,Western Australia,AGRN 1061 - Wheatbelt region of WA - Storm and Associated Flooding (25-26 March 2023),1061,1,1,0,0,A/B,0,0,Flood,2023-03-25
Boddington,LGA,50630,Western Australia,AGRN 978 - WA - Severe Weather across the Lower South West Land Division (20-31 July 2021),978,0,1,0,0,A/B,0,0,Storm,2021-07-20
Inggarda,SAL,50666,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Kennedy Range,SAL,50751,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Learmonth (WA),SAL,50837,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Bridgetown-Greenbushes,LGA,50840,Western Australia,AGRN 1009 - Bridgetown Bushfire (5-12 February 2022),1009,1,1,0,0,A/B,0,0,Bushfire,2022-02-05
Lyndon,SAL,50870,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Brookton,LGA,50910,Western Australia,AGRN 1061 - Wheatbelt region of WA - Storm and Associated Flooding (25-26 March 2023),1061,1,1,0,0,A/B,0,0,Flood,2023-03-25
Minilya,SAL,50965,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Broome,LGA,50980,Western Australia,WA - Tropical Cyclone Kelvin and Associated Flooding (17 - 19 February 2018),793,1,1,0,0,A/B,0,0,"Cyclone, Flood",2018-02-17
Broome,LGA,50980,Western Australia,AGRN 1013 - Tropical Low and Associated Flooding in the Kimberley Region (1-4 February 2022),1013,1,1,0,0,A/B,0,0,Flood,2022-02-01
Broome,LGA,50980,Western Australia,AGRN 1044 - Ex TC Ellie and associated flooding (28 December 2022 onwards),1044,1,1,1,1,C/D,0,1,Cyclone,2022-12-28
Broome,LGA,50980,Western Australia,AGRN 1059 - Tropical Cyclone Ilsa (13 April 2023 onwards),1059,1,1,0,1,C/D,0,0,Cyclone,2023-04-13
Broome,LGA,50980,Western Australia,AGRN 1286 - Tropical Cyclone Luana and associated heavy rainfall across the Kimberley and Pilbara regions in Western Australia (22-28 January 2026),1286,1,0,0,0,A/B,0,0,Cyclone,2026-01-22
Broome,LGA,50980,Western Australia,AGRN 1288 - Tropical Lows 25 U and 30U and associated flooding in the Kimberly Region of Western Australia (13 February - 6 March 2026),1288,0,1,0,0,A/B,0,0,Flood,2026-02-13
Bruce Rock,LGA,51120,Western Australia,AGRN 1010 - Shackelton Complex Bushfire (6-15 February 2022),1010,1,1,0,0,A/B,0,0,Bushfire,2022-02-06
North Plantations,SAL,51148,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
North West Cape,SAL,51153,Western Australia,AGRN 1280 - WA - Severe Tropical Cyclone Narelle and associated flooding (25 -28 March 2026),1280,0,0,0,0,unknown,1,0,Cyclone,2026-03-25
Bunbury,LGA,51190,Western Australia,AGRN 1124 - Storm and Tornado in the City of Bunbury in Western Australia (10 May 2024),1124,1,1,0,0,A/B,0,0,Tornado,2024-05-10
Bunbury,LGA,51190,Western Australia,AGRN 1130 - Storm in the South West Region of Western Australia (1-2 June 2024),1130,1,1,0,0,A/B,0,0,Storm,2024-06-01
Busselton,LGA,51260,Western Australia,AGRN 978 - WA - Severe Weather across the Lower South West Land Division (20-31 July 2021),978,0,1,0,0,A/B,0,0,Storm,2021-07-20
Busselton,LGA,51260,Western Australia,AGRN 1041 - Storms in the South West of Western Australia (1-3 August 2022),1041,1,1,0,0,A/B,0,0,Storm,2022-08-01
Busselton,LGA,51260,Western Australia,AGRN 1290 - Severe Storm across the South West and Great Southern in Western Australia (30 May 2026 - 1 June 2026),1290,0,1,0,0,A/B,0,0,Storm,2026-05-30
Carnamah,LGA,51470,Western Australia,AGRN 965 - Severe Tropical Cyclone Seroja (11-12 April 2021),965,1,1,1,1,C/D,1,1,Cyclone,2021-04-11
