council_key,council_name,event_year,fesm_burned_ha__event,bushfire_declared__event,flood_declared__event,fesm_status__event,fesm_min_fire_size_ha_exclusive__event,fesm_sensor__event,bushfire_declaration_status__event,flood_declaration_status__event,year_start__prior,operating_ratio_pct__prior,cash_cover_months__prior,current_ratio__prior,own_source_pct__prior,debt_service_cover__prior,maintenance_ratio_pct__prior,population__prior,road_km__prior,reporting_months__prior,cash_definition_status__prior,maintenance_conflict__prior,operating_definition_regime__prior,year_start__future,operating_ratio_pct__future,cash_cover_months__future,maintenance_ratio_pct__future,reporting_months__future,maintenance_conflict__future,operating_definition_regime__future,prior_year,target_year
sydney,Sydney,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,0.45,10.9273,4.9198,84.47,250.4951,100.65751502325634,237278.0,330.0,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
tamworth,Tamworth Regional,2012,1.9803883763306644,0.0,0.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,no_listed_event_in_complete_published_list_not_physical_zero,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,4.03,13.6227,99.30981595092024,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
tamworth,Tamworth Regional,2013,749.7193893402066,,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,1.44,,3.4924,64.92,3.4282,76.86976389946688,58922.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,5.7,15.3446,94.2688805570434,12.0,False,Pre-AASB15/1058,2012,2014
tamworth,Tamworth Regional,2014,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2013.0,4.03,13.6227,2.8704,74.35000000000001,3.4175,99.30981595092024,59743.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,9.84,16.04,100.0216020895112,12.0,False,Pre-AASB15/1058,2013,2015
tamworth,Tamworth Regional,2015,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2014.0,5.7,15.3446,3.8278,75.15,3.836,94.2688805570434,60495.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,12.39,19.3598,97.35077129443329,12.0,False,Pre-AASB15/1058,2014,2016
tamworth,Tamworth Regional,2016,527.2938508286096,,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2015.0,9.84,16.04,3.23,69.88,4.5,100.0216020895112,61121.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,5.62,17.16,91.9135509451875,12.0,False,Pre-AASB15/1058,2015,2017
tamworth,Tamworth Regional,2017,19338.45,1.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2016.0,12.39,19.3598,4.3605,68.7,5.1732000000000005,97.35077129443329,60998.0,3190.6899999999996,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,7.25,15.01,89.40768850024749,12.0,False,Pre-AASB15/1058,2016,2018
tamworth,Tamworth Regional,2018,7785.280000000002,1.0,1.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2017.0,5.62,17.16,3.86,77.1,4.35,91.9135509451875,61571.0,3198.8199999999997,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,3.13,16.58,91.7417918753478,12.0,False,AASB15/1058 and lease regime,2017,2019
tamworth,Tamworth Regional,2019,51917.05,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,7.25,15.01,2.43,69.02,4.53,89.40768850024749,62156.0,3223.0299999999997,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,1.56,18.44,87.70051635111876,12.0,False,AASB15/1058 and lease regime,2018,2020
tamworth,Tamworth Regional,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,3.13,16.58,2.76,66.66,3.93,91.7417918753478,62541.0,3222.119999999999,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,0.37,18.7671,87.75596300503001,12.0,False,AASB15/1058 and lease regime,2019,2021
tamworth,Tamworth Regional,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,1.56,18.44,2.55,64.63,3.52,87.70051635111876,62545.0,3224.74,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,0.99,14.0334,92.05792464053494,12.0,False,AASB15/1058 and lease regime,2020,2022
tamworth,Tamworth Regional,2022,1279.91,0.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,0.37,18.7671,2.4775,59.59,3.2196,87.75596300503001,63652.0,3230.0499999999993,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,-0.9000000000000001,13.4219,91.09918692526676,12.0,False,AASB15/1058 and lease regime,2021,2023
tamworth,Tamworth Regional,2023,877.9100000000001,1.0,0.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2022.0,0.99,14.0334,2.1167,62.41,3.3294,92.05792464053494,64522.0,3235.12,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,91.29705057617127,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
tamworth,Tamworth Regional,2024,,1.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2023.0,-0.9000000000000001,13.4219,2.0537,70.81,3.3565,91.09918692526676,65908.0,3241.3599999999997,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
temora,Temora,2012,0.0,1.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_in_complete_published_list,no_listed_event_in_complete_published_list_not_physical_zero,,,,,,,,,,,,,,2013.0,-9.18,3.1884,100.13489675210128,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
temora,Temora,2013,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,-0.09,,2.8925,46.239999999999995,,149.56369982547994,5969.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,-3.52,3.82,107.32662192393737,12.0,False,Pre-AASB15/1058,2012,2014
temora,Temora,2014,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2013.0,-9.18,3.1884,1.8031,62.31,6.0059,100.13489675210128,5995.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,1.97,4.37,110.91954022988506,12.0,False,Pre-AASB15/1058,2013,2015
temora,Temora,2015,0.0,,,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2014.0,-3.52,3.82,1.6939,53.73,9.7344,107.32662192393737,6050.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,14.34,6.5952,116.25,12.0,False,Pre-AASB15/1058,2014,2016
temora,Temora,2016,28.779469941182857,,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat 8,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2015.0,1.97,4.37,1.79,52.74,13.32,110.91954022988506,6071.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,7.71,5.6,115.07713884992988,12.0,False,Pre-AASB15/1058,2015,2017
temora,Temora,2017,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2016.0,14.34,6.5952,2.1088,51.92,22.2438,116.25,6236.0,1334.6999999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,-0.64,6.46,144.4287230279448,12.0,False,Pre-AASB15/1058,2016,2018
temora,Temora,2018,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,100.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2017.0,7.71,5.6,2.17,49.91,18.8,115.07713884992988,6236.0,1331.9299999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,1.47,8.94,93.94746859535591,12.0,False,AASB15/1058 and lease regime,2017,2019
temora,Temora,2019,0.0,0.0,0.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2018.0,-0.64,6.46,2.49,55.71,9.08,144.4287230279448,6274.0,1332.4599999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,0.33,9.14,108.9248793935217,12.0,False,AASB15/1058 and lease regime,2018,2020
temora,Temora,2020,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,1.47,8.94,3.13,56.76,20.59,93.94746859535591,6307.0,1333.38,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,4.38,10.3404,116.4763458401305,12.0,False,AASB15/1058 and lease regime,2019,2021
temora,Temora,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,0.33,9.14,3.25,53.33,14.8,108.9248793935217,6274.0,1333.38,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,5.04,13.0476,116.31934253008512,12.0,False,AASB15/1058 and lease regime,2020,2022
temora,Temora,2022,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2021.0,4.38,10.3404,4.8986,54.69,17.4805,116.4763458401305,6012.0,1332.32,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,1.26,11.5705,177.8012048192771,12.0,False,AASB15/1058 and lease regime,2021,2023
temora,Temora,2023,134.08,0.0,0.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2022.0,5.04,13.0476,4.7746,54.34,17.8528,116.31934253008512,5996.0,1332.32,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2024.0,,,114.1818181818182,12.0,False,Six fiscal ratios not collected by OLG,2022,2024
temora,Temora,2024,,0.0,0.0,unknown_source_not_acquired,,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2023.0,1.26,11.5705,4.7006,59.3,16.8815,177.8012048192771,6023.0,1332.32,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,,,,,,,,2023,2025
tenterfield,Tenterfield,2012,0.0,1.0,1.0,verified_zero_mapped_burn_within_source_scope,100.0,Landsat,observed_positive_in_complete_published_list,observed_positive_in_complete_published_list,,,,,,,,,,,,,,2013.0,-27.32,9.427,82.67538912700203,12.0,False,Early OLG/TCorp definitions; revaluation exclusions described,2011,2013
tenterfield,Tenterfield,2013,1469.353010181495,,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2012.0,-32.300000000000004,,4.7075,43.56,3.0097,73.92400504231946,6996.0,,12.0,Earlier measure excludes term deposits and uses different expense denominator; not converted,False,Early OLG/TCorp definitions; revaluation exclusions described,2014.0,2.71,12.7324,105.92274678111588,12.0,False,Pre-AASB15/1058,2012,2014
tenterfield,Tenterfield,2014,7464.403912700302,,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,observed_positive_partial_inventory_count_lower_bound,2013.0,-27.32,9.427,3.8403,57.06,2.4195,82.67538912700203,6973.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Early OLG/TCorp definitions; revaluation exclusions described,2015.0,9.75,10.76,108.21769297484822,12.0,False,Pre-AASB15/1058,2013,2015
tenterfield,Tenterfield,2015,269.17104373006714,,,observed_positive_mapped_burn_within_source_scope,100.0,Landsat,unknown_incomplete_inventory_no_positive_record,unknown_incomplete_inventory_no_positive_record,2014.0,2.71,12.7324,3.0614,48.21,7.6399,105.92274678111588,6980.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2016.0,15.71,12.5751,101.2502003526206,12.0,False,Pre-AASB15/1058,2014,2016
tenterfield,Tenterfield,2016,15331.72299610377,1.0,1.0,observed_positive_mapped_burn_within_source_scope,100.0,Landsat 8,observed_positive_partial_inventory_count_lower_bound,observed_positive_partial_inventory_count_lower_bound,2015.0,9.75,10.76,4.67,51.43,8.9,108.21769297484822,6986.0,,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2017.0,12.81,15.08,100.0,12.0,False,Pre-AASB15/1058,2015,2017
tenterfield,Tenterfield,2017,21970.73,1.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2016.0,15.71,12.5751,4.4667,45.28,11.7603,101.2502003526206,6667.0,1689.1899999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2018.0,2.96,12.26,100.01278772378517,12.0,False,Pre-AASB15/1058,2016,2018
tenterfield,Tenterfield,2018,64954.91,1.0,0.0,mapped_burn_positive,100.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,no_listed_event_onset_not_physical_zero,2017.0,12.81,15.08,4.81,52.87,11.83,100.0,6656.0,1689.1899999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2019.0,1.14,8.77,100.01123469273116,12.0,False,AASB15/1058 and lease regime,2017,2019
tenterfield,Tenterfield,2019,174163.18,1.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),listed_event_onset,listed_event_onset,2018.0,2.96,12.26,4.24,39.08,7.39,100.01278772378517,6638.0,1689.1899999999998,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,Pre-AASB15/1058,2020.0,1.12,7.88,100.0261574679571,12.0,False,AASB15/1058 and lease regime,2018,2020
tenterfield,Tenterfield,2020,2083.06,0.0,1.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2019.0,1.14,8.77,2.17,39.63,6.49,100.01123469273116,6594.0,1688.4849999999997,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2021.0,12.76,22.8656,100.0,12.0,False,AASB15/1058 and lease regime,2019,2021
tenterfield,Tenterfield,2021,0.0,0.0,1.0,verified_zero_mapped_burn_within_source_scope,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,listed_event_onset,2020.0,1.12,7.88,2.25,31.97,6.98,100.0261574679571,6470.0,1688.49,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2022.0,16.55,15.7563,100.0,12.0,False,AASB15/1058 and lease regime,2020,2022
tenterfield,Tenterfield,2022,2693.01,0.0,0.0,mapped_burn_positive,10.0,Sentinel 2 (original mapping scope varies by year),no_listed_event_onset_not_physical_zero,no_listed_event_onset_not_physical_zero,2021.0,12.76,22.8656,1.9508,32.79,9.0782,100.0,6798.0,1688.49,12.0,"Includes term deposits; cash-flow-based measure, detailed vintage exclusions remain subject to audit",False,AASB15/1058 and lease regime,2023.0,30.269999999999996,39.824,100.0,12.0,False,AASB15/1058 and lease regime,2021,2023
