agrn,source_fy,lga_raw,council,source_url,repair_note,out_of_scope,extension_note
1170,2024-25,Cessnock,Cessnock,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Cumberland,Cumberland,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Dungog,Dungog,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Hawkesbury,Hawkesbury,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Hornsby,Hornsby,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Inner West,Inner West,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Ku-ring-gai,Ku-ring-gai,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Lake Macquarie,Lake Macquarie,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Maitland,Maitland,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Mid Coast,Mid-Coast,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Newcastle,Newcastle,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Northern Beaches,Northern Beaches,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Port Stephens,Port Stephens,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Singleton,Singleton,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Snowy Valleys,Snowy Valleys,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Sutherland Shire,Sutherland,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Upper Hunter,Upper Hunter,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Wagga Wagga,Wagga Wagga,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1170,2024-25,Wingecarribee,Wingecarribee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1162,2024-25,Clarence Valley,Clarence Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1162,2024-25,Lismore,Lismore,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1159,2024-25,Muswellbrook,Muswellbrook,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1157,2024-25,Walgett,Walgett,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1156,2024-25,Tenterfield,Tenterfield,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1155,2024-25,Wingecarribee,Wingecarribee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1151,2024-25,Lismore,Lismore,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1149,2024-25,Broken Hill,Broken Hill,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1149,2024-25,Central Darling,Central Darling,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,False,
1149,2024-25,Unincorporated Area,,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2024-25,,True,
1289,2025-26,Goulburn Mulwaree,Goulburn Mulwaree,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1287,2025-26,Tenterfield,Tenterfield,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1282,2025-26,Carrathool Shire,Carrathool,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1279,2025-26,Port Stephens,Port Stephens,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1278,2025-26,Bourke Shire,Bourke,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1278,2025-26,Central Darling Shire,Central Darling,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1278,2025-26,Far West Unincorporated Area,,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,True,
1278,2025-26,Wentworth Shire,Wentworth,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1277,2025-26,Far West Unincorporated Area,,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,True,
1276,2025-26,Oberon,Oberon,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1275,2025-26,Cessnock,Cessnock,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1274,2025-26,Lockhart,Lockhart,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1273,2025-26,MidCoast,Mid-Coast,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1272,2025-26,MidCoast,Mid-Coast,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1263,2025-26,Bega Valley,Bega Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1263,2025-26,Eurobodalla,Eurobodalla,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1262,2025-26,Port Macquarie-Hastings,Port Macquarie-Hastings,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1261,2025-26,Tenterfield,Tenterfield,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1260,2025-26,Bega Valley,Bega Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1260,2025-26,Bellingen,Bellingen,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1260,2025-26,Central Coast,Central Coast,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1260,2025-26,Northern Beaches,Northern Beaches,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1252,2025-26,Parkes,Parkes,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,Blacktown,Blacktown,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,Gwydir,Gwydir,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,Narromine,Narromine,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,Northern Beaches,Northern Beaches,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,The Hills,The Hills,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,Uralla,Uralla,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1247,2025-26,Warren,Warren,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1246,2025-26,Lithgow,Lithgow,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1245,2025-26,Dungog,Dungog,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1244,2025-26,Mid-Western Regional,Mid-Western Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1240,2025-26,Waverley,Waverley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1239,2025-26,Lithgow,Lithgow,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1239,2025-26,Mid-Western Regional,Mid-Western Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1238,2025-26,Wollondilly Shire and Camden,Wollondilly,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,manual token/alias repair,False,
1238,2025-26,Wollondilly Shire and Camden,Camden,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,manual token/alias repair,False,
1237,2025-26,Kempsey,Kempsey,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1236,2025-26,Tenterfield,Tenterfield,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1235,2025-26,Clarence Valley,Clarence Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1232,2025-26,Lake Macquarie,Lake Macquarie,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1231,2025-26,MidCoast,Mid-Coast,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1230,2025-26,Dubbo,Dubbo Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1230,2025-26,Warrumbungle,Warrumbungle,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1229,2025-26,Central Coast,Central Coast,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1228,2025-26,Muswellbrook,Muswellbrook,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1228,2025-26,Upper Hunter,Upper Hunter,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1217,2025-26,Bega Valley,Bega Valley,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1217,2025-26,Wingecarribee,Wingecarribee,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Armidale,Armidale Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Dungog,Dungog,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Gunnedah,Gunnedah,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Kempsey,Kempsey,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Port Stephens,Port Stephens,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Maitland,Maitland,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Muswellbrook,Muswellbrook,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Narrabri,Narrabri,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Singleton,Singleton,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Tamworth,Tamworth Regional,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Upper Hunter,Upper Hunter,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
1216,2025-26,Uralla,Uralla,https://www.nsw.gov.au/departments-and-agencies/nsw-reconstruction-authority/about-us/recovery/natural-disaster-declarations/fy-2025-26,,False,
